One=0, Two=0, Three=0, Four=0 Generation=268 4 guns alive
One=4, Two=11, Three=10, Four=1 Generation=4055 All guns dead
One=4, Two=11, Three=10, Four=2 Generation=2586 1 gun alive
One=4, Two=11, Three=10, Four=3 Generation=347 4 guns alive
One=4, Two=11, Three=10, Four=4 Generation=8318 1 gun alive
One=4, Two=11, Three=10, Four=5 Generation=1776 All guns dead
One=4, Two=11, Three=10, Four=6 Generation=2977 All guns dead
One=4, Two=11, Three=10, Four=7 Generation=8231 1 gun alive
One=4, Two=11, Three=10, Four=8 Generation=2865 1 gun alive
One=4, Two=11, Three=10, Four=9 Generation=4295 1 gun alive
One=4, Two=11, Three=10, Four=10 Generation=4475 All guns dead
One=4, Two=11, Three=10, Four=11 Generation=266 4 guns alive
One=4, Two=11, Three=10, Four=12 Generation=1541 All guns dead
One=4, Two=11, Three=11, Four=0 Generation=4242 All guns dead
One=4, Two=11, Three=11, Four=1 Generation=3981 1 gun alive
One=4, Two=11, Three=11, Four=2 Generation=3934 1 gun alive
One=4, Two=11, Three=11, Four=3 Generation=2165 All guns dead
One=4, Two=11, Three=11, Four=4 Generation=309 4 guns alive
One=4, Two=11, Three=11, Four=5 Generation=2784 2 guns alive
One=4, Two=11, Three=11, Four=6 Generation=2472 All guns dead
One=4, Two=11, Three=11, Four=7 Generation=1955 All guns dead
One=4, Two=11, Three=11, Four=8 Generation=5604 1 gun alive
One=4, Two=11, Three=11, Four=9 Generation=3915 1 gun alive
One=4, Two=11, Three=11, Four=10 Generation=4358 1 gun alive
One=4, Two=11, Three=11, Four=11 Generation=1512 All guns dead
One=4, Two=11, Three=11, Four=12 Generation=3695 All guns dead
One=4, Two=11, Three=12, Four=0 Generation=3874 1 gun alive
One=4, Two=11, Three=12, Four=1 Generation=4052 All guns dead
One=4, Two=11, Three=12, Four=2 Generation=3702 All guns dead
One=4, Two=11, Three=12, Four=3 Generation=3703 All guns dead
One=4, Two=11, Three=12, Four=4 Generation=5048 1 gun alive
One=4, Two=11, Three=12, Four=5 Generation=348 4 guns alive
One=4, Two=11, Three=12, Four=6 Generation=2945 All guns dead
One=4, Two=11, Three=12, Four=7 Generation=2945 All guns dead
One=4, Two=11, Three=12, Four=8 Generation=3883 All guns dead
One=4, Two=11, Three=12, Four=9 Generation=1962 All guns dead
One=4, Two=11, Three=12, Four=10 Generation=1811 All guns dead
One=4, Two=11, Three=12, Four=11 Generation=3342 All guns dead
One=4, Two=11, Three=12, Four=12 Generation=2353 All guns dead
One=4, Two=12, Three=4, Four=0 Generation=2371 All guns dead
One=4, Two=12, Three=4, Four=1 Generation=2795 All guns dead
One=4, Two=12, Three=4, Four=2 Generation=268 4 guns alive
One=4, Two=12, Three=4, Four=3 Generation=7834 All guns dead
One=4, Two=12, Three=4, Four=4 Generation=1963 All guns dead
One=4, Two=12, Three=4, Four=5 Generation=265 4 guns alive
One=4, Two=12, Three=4, Four=6 Generation=2647 All guns dead
One=4, Two=12, Three=4, Four=7 Generation=2456 2 guns alive
One=4, Two=12, Three=4, Four=8 Generation=2279 2 guns alive
One=4, Two=12, Three=4, Four=9 Generation=9158 1 gun alive
One=4, Two=12, Three=4, Four=10 Generation=2443 All guns dead
One=4, Two=12, Three=4, Four=11 Generation=4745 All guns dead
One=4, Two=12, Three=4, Four=12 Generation=330 4 guns alive
One=4, Two=12, Three=5, Four=0 Generation=2893 All guns dead
One=4, Two=12, Three=5, Four=1 Generation=1326 All guns dead
One=4, Two=12, Three=5, Four=2 Generation=268 4 guns alive
One=4, Two=12, Three=5, Four=3 Generation=3853 All guns dead
One=4, Two=12, Three=5, Four=4 Generation=1565 All guns dead
One=4, Two=12, Three=5, Four=5 Generation=265 4 guns alive
One=4, Two=12, Three=5, Four=6 Generation=11410 1 gun alive
One=4, Two=12, Three=5, Four=7 Generation=4686 All guns dead
One=4, Two=12, Three=5, Four=8 Generation=1806 All guns dead
One=4, Two=12, Three=5, Four=9 Generation=4900 All guns dead
One=4, Two=12, Three=5, Four=10 Generation=5236 1 gun alive
One=4, Two=12, Three=5, Four=11 Generation=2375 All guns dead
One=4, Two=12, Three=5, Four=12 Generation=2833 All guns dead
One=4, Two=12, Three=6, Four=0 Generation=6946 1 gun alive
One=4, Two=12, Three=6, Four=1 Generation=3799 1 gun alive
One=4, Two=12, Three=6, Four=2 Generation=2255 All guns dead
One=4, Two=12, Three=6, Four=3 Generation=2914 All guns dead
One=4, Two=12, Three=6, Four=4 Generation=2105 All guns dead
One=4, Two=12, Three=6, Four=5 Generation=2435 All guns dead
One=4, Two=12, Three=6, Four=6 Generation=4238 1 gun alive
One=4, Two=12, Three=6, Four=7 Generation=6640 1 gun alive
One=4, Two=12, Three=6, Four=8 Generation=6106 1 gun alive
One=4, Two=12, Three=6, Four=9 Generation=6343 All guns dead
One=4, Two=12, Three=6, Four=10 Generation=4601 All guns dead
One=4, Two=12, Three=6, Four=11 Generation=2952 All guns dead
One=4, Two=12, Three=6, Four=12 Generation=4927 All guns dead
One=4, Two=12, Three=7, Four=0 Generation=3575 All guns dead
One=4, Two=12, Three=7, Four=1 Generation=5582 All guns dead
One=4, Two=12, Three=7, Four=2 Generation=5918 All guns dead
One=4, Two=12, Three=7, Four=3 Generation=407 4 guns alive
One=4, Two=12, Three=7, Four=4 Generation=2267 2 guns alive
One=4, Two=12, Three=7, Four=5 Generation=1688 All guns dead
One=4, Two=12, Three=7, Four=6 Generation=4781 1 gun alive
One=4, Two=12, Three=7, Four=7 Generation=4213 All guns dead
One=4, Two=12, Three=7, Four=8 Generation=5358 1 gun alive
One=4, Two=12, Three=7, Four=9 Generation=1750 All guns dead
One=4, Two=12, Three=7, Four=10 Generation=3005 All guns dead
One=4, Two=12, Three=7, Four=11 Generation=3046 1 gun alive
One=4, Two=12, Three=7, Four=12 Generation=1543 All guns dead
One=4, Two=12, Three=8, Four=0 Generation=260 4 guns alive
One=4, Two=12, Three=8, Four=1 Generation=2045 All guns dead
One=4, Two=12, Three=8, Four=2 Generation=1115 All guns dead
One=4, Two=12, Three=8, Four=3 Generation=1869 All guns dead
One=4, Two=12, Three=8, Four=4 Generation=2255 All guns dead
One=4, Two=12, Three=8, Four=5 Generation=2173 All guns dead
One=4, Two=12, Three=8, Four=6 Generation=2272 2 guns alive
One=4, Two=12, Three=8, Four=7 Generation=1929 All guns dead
One=4, Two=12, Three=8, Four=8 Generation=260 4 guns alive
One=4, Two=12, Three=8, Four=9 Generation=2980 All guns dead
One=4, Two=12, Three=8, Four=10 Generation=6101 All guns dead
One=4, Two=12, Three=8, Four=11 Generation=3515 All guns dead
One=4, Two=12, Three=8, Four=12 Generation=2986 1 gun alive
One=4, Two=12, Three=9, Four=0 Generation=3010 All guns dead
One=4, Two=12, Three=9, Four=1 Generation=366 4 guns alive
One=4, Two=12, Three=9, Four=2 Generation=5045 All guns dead
One=4, Two=12, Three=9, Four=3 Generation=2293 All guns dead
One=4, Two=12, Three=9, Four=4 Generation=2575 2 guns alive
One=4, Two=12, Three=9, Four=5 Generation=3666 All guns dead
One=4, Two=12, Three=9, Four=6 Generation=4105 2 guns alive
One=4, Two=12, Three=9, Four=7 Generation=2228 All guns dead
One=4, Two=12, Three=9, Four=8 Generation=330 4 guns alive
One=4, Two=12, Three=9, Four=9 Generation=3338 1 gun alive
One=4, Two=12, Three=9, Four=10 Generation=3821 All guns dead
One=4, Two=12, Three=9, Four=11 Generation=266 4 guns alive
One=4, Two=12, Three=9, Four=12 Generation=3343 All guns dead
One=4, Two=12, Three=10, Four=0 Generation=2974 1 gun alive
One=4, Two=12, Three=10, Four=1 Generation=1992 2 guns alive
One=4, Two=12, Three=10, Four=2 Generation=4601 All guns dead
One=4, Two=12, Three=10, Four=3 Generation=4355 All guns dead
One=4, Two=12, Three=10, Four=4 Generation=3335 All guns dead
One=4, Two=12, Three=10, Four=5 Generation=2195 All guns dead
One=4, Two=12, Three=10, Four=6 Generation=2045 All guns dead
One=4, Two=12, Three=10, Four=7 Generation=7483 1 gun alive
One=4, Two=12, Three=10, Four=8 Generation=1565 All guns dead
One=4, Two=12, Three=10, Four=9 Generation=2260 All guns dead
One=4, Two=12, Three=10, Four=10 Generation=2983 All guns dead
One=4, Two=12, Three=10, Four=11 Generation=383 4 guns alive
One=4, Two=12, Three=10, Four=12 Generation=5515 1 gun alive
One=4, Two=12, Three=11, Four=0 Generation=5082 All guns dead
One=4, Two=12, Three=11, Four=1 Generation=3463 1 gun alive
One=4, Two=12, Three=11, Four=2 Generation=1693 All guns dead
One=4, Two=12, Three=11, Four=3 Generation=3004 All guns dead
One=4, Two=12, Three=11, Four=4 Generation=5048 1 gun alive
One=4, Two=12, Three=11, Four=5 Generation=8283 1 gun alive
One=4, Two=12, Three=11, Four=6 Generation=3970 1 gun alive
One=4, Two=12, Three=11, Four=7 Generation=3103 All guns dead
One=4, Two=12, Three=11, Four=8 Generation=3316 1 gun alive
One=4, Two=12, Three=11, Four=9 Generation=6132 All guns dead
One=4, Two=12, Three=11, Four=10 Generation=1962 All guns dead
One=4, Two=12, Three=11, Four=11 Generation=2622 All guns dead
One=4, Two=12, Three=11, Four=12 Generation=2975 All guns dead
One=4, Two=12, Three=12, Four=0 Generation=1933 All guns dead
One=4, Two=12, Three=12, Four=1 Generation=2525 All guns dead
One=4, Two=12, Three=12, Four=2 Generation=3495 1 gun alive
One=4, Two=12, Three=12, Four=3 Generation=4153 All guns dead
One=4, Two=12, Three=12, Four=4 Generation=5795 All guns dead
One=4, Two=12, Three=12, Four=5 Generation=2166 All guns dead
One=4, Two=12, Three=12, Four=6 Generation=3013 All guns dead
One=4, Two=12, Three=12, Four=7 Generation=3223 All guns dead
One=4, Two=12, Three=12, Four=8 Generation=3043 All guns dead
One=4, Two=12, Three=12, Four=9 Generation=2803 All guns dead
One=4, Two=12, Three=12, Four=10 Generation=4543 All guns dead
One=4, Two=12, Three=12, Four=11 Generation=1535 All guns dead
One=4, Two=12, Three=12, Four=12 Generation=3586 1 gun alive
One=5, Two=5, Three=5, Four=0 Generation=1866 All guns dead
One=5, Two=5, Three=5, Four=1 Generation=3390 1 gun alive
One=5, Two=5, Three=5, Four=2 Generation=5496 All guns dead
One=5, Two=5, Three=5, Four=3 Generation=4536 All guns dead
One=5, Two=5, Three=5, Four=4 Generation=1925 All guns dead
One=5, Two=5, Three=5, Four=5 Generation=273 4 guns alive
One=5, Two=5, Three=5, Four=6 Generation=2676 All guns dead
One=5, Two=5, Three=5, Four=7 Generation=1326 All guns dead
One=5, Two=5, Three=5, Four=8 Generation=4663 1 gun alive
One=5, Two=5, Three=5, Four=9 Generation=7365 1 gun alive
One=5, Two=5, Three=5, Four=10 Generation=1686 All guns dead
One=5, Two=5, Three=5, Four=11 Generation=1746 All guns dead
One=5, Two=5, Three=5, Four=12 Generation=3606 All guns dead
One=5, Two=5, Three=6, Four=0 Generation=6288 1 gun alive
One=5, Two=5, Three=6, Four=1 Generation=2229 2 guns alive
One=5, Two=5, Three=6, Four=2 Generation=3667 All guns dead
One=5, Two=5, Three=6, Four=3 Generation=2766 All guns dead
One=5, Two=5, Three=6, Four=4 Generation=2428 2 guns alive
One=5, Two=5, Three=6, Four=5 Generation=2676 All guns dead
One=5, Two=5, Three=6, Four=6 Generation=284 4 guns alive
One=5, Two=5, Three=6, Four=7 Generation=262 4 guns alive
One=5, Two=5, Three=6, Four=8 Generation=2289 All guns dead
One=5, Two=5, Three=6, Four=9 Generation=2440 All guns dead
One=5, Two=5, Three=6, Four=10 Generation=291 4 guns alive
One=5, Two=5, Three=6, Four=11 Generation=2947 All guns dead
One=5, Two=5, Three=6, Four=12 Generation=4723 All guns dead
One=5, Two=5, Three=7, Four=0 Generation=9159 1 gun alive
One=5, Two=5, Three=7, Four=1 Generation=5286 All guns dead
One=5, Two=5, Three=7, Four=2 Generation=5466 All guns dead
One=5, Two=5, Three=7, Four=3 Generation=2799 1 gun alive
One=5, Two=5, Three=7, Four=4 Generation=2618 All guns dead
One=5, Two=5, Three=7, Four=5 Generation=1326 All guns dead
One=5, Two=5, Three=7, Four=6 Generation=262 4 guns alive
One=5, Two=5, Three=7, Four=7 Generation=258 4 guns alive
One=5, Two=5, Three=7, Four=8 Generation=1689 All guns dead
One=5, Two=5, Three=7, Four=9 Generation=2046 All guns dead
One=5, Two=5, Three=7, Four=10 Generation=3246 All guns dead
One=5, Two=5, Three=7, Four=11 Generation=5322 All guns dead
One=5, Two=5, Three=7, Four=12 Generation=2166 All guns dead
One=5, Two=5, Three=8, Four=0 Generation=3334 1 gun alive
One=5, Two=5, Three=8, Four=1 Generation=2019 All guns dead
One=5, Two=5, Three=8, Four=2 Generation=2046 All guns dead
One=5, Two=5, Three=8, Four=3 Generation=2136 All guns dead
One=5, Two=5, Three=8, Four=4 Generation=262 4 guns alive
One=5, Two=5, Three=8, Four=5 Generation=4663 1 gun alive
One=5, Two=5, Three=8, Four=6 Generation=2289 All guns dead
One=5, Two=5, Three=8, Four=7 Generation=1689 All guns dead
One=5, Two=5, Three=8, Four=8 Generation=10329 All guns dead
One=5, Two=5, Three=8, Four=9 Generation=4514 1 gun alive
One=5, Two=5, Three=8, Four=10 Generation=3791 All guns dead
One=5, Two=5, Three=8, Four=11 Generation=5172 All guns dead
One=5, Two=5, Three=8, Four=12 Generation=7236 All guns dead
One=5, Two=5, Three=9, Four=0 Generation=4037 1 gun alive
One=5, Two=5, Three=9, Four=1 Generation=257 4 guns alive
One=5, Two=5, Three=9, Four=2 Generation=2316 All guns dead
One=5, Two=5, Three=9, Four=3 Generation=2126 2 guns alive
One=5, Two=5, Three=9, Four=4 Generation=354 4 guns alive
One=5, Two=5, Three=9, Four=5 Generation=7365 1 gun alive
One=5, Two=5, Three=9, Four=6 Generation=2440 All guns dead
One=5, Two=5, Three=9, Four=7 Generation=2046 All guns dead
One=5, Two=5, Three=9, Four=8 Generation=4514 1 gun alive
One=5, Two=5, Three=9, Four=9 Generation=393 4 guns alive
One=5, Two=5, Three=9, Four=10 Generation=1930 All guns dead
One=5, Two=5, Three=9, Four=11 Generation=3606 All guns dead
One=5, Two=5, Three=9, Four=12 Generation=9980 1 gun alive
One=5, Two=5, Three=10, Four=0 Generation=9546 All guns dead
One=5, Two=5, Three=10, Four=1 Generation=6164 1 gun alive
One=5, Two=5, Three=10, Four=2 Generation=4211 All guns dead
One=5, Two=5, Three=10, Four=3 Generation=1416 All guns dead
One=5, Two=5, Three=10, Four=4 Generation=2106 All guns dead
One=5, Two=5, Three=10, Four=5 Generation=1686 All guns dead
One=5, Two=5, Three=10, Four=6 Generation=291 4 guns alive
One=5, Two=5, Three=10, Four=7 Generation=3246 All guns dead
One=5, Two=5, Three=10, Four=8 Generation=3791 All guns dead
One=5, Two=5, Three=10, Four=9 Generation=1930 All guns dead
One=5, Two=5, Three=10, Four=10 Generation=1271 All guns dead
One=5, Two=5, Three=10, Four=11 Generation=3303 1 gun alive
One=5, Two=5, Three=10, Four=12 Generation=3973 All guns dead
One=5, Two=5, Three=11, Four=0 Generation=2706 All guns dead
One=5, Two=5, Three=11, Four=1 Generation=4386 All guns dead
One=5, Two=5, Three=11, Four=2 Generation=5189 1 gun alive
One=5, Two=5, Three=11, Four=3 Generation=4237 1 gun alive
One=5, Two=5, Three=11, Four=4 Generation=273 4 guns alive
One=5, Two=5, Three=11, Four=5 Generation=1746 All guns dead
One=5, Two=5, Three=11, Four=6 Generation=2947 All guns dead
One=5, Two=5, Three=11, Four=7 Generation=5322 All guns dead
One=5, Two=5, Three=11, Four=8 Generation=5172 All guns dead
One=5, Two=5, Three=11, Four=9 Generation=3606 All guns dead
One=5, Two=5, Three=11, Four=10 Generation=3303 1 gun alive
One=5, Two=5, Three=11, Four=11 Generation=283 4 guns alive
One=5, Two=5, Three=11, Four=12 Generation=913 All guns dead
One=5, Two=5, Three=12, Four=0 Generation=6906 All guns dead
One=5, Two=5, Three=12, Four=1 Generation=3306 All guns dead
One=5, Two=5, Three=12, Four=2 Generation=4626 All guns dead
One=5, Two=5, Three=12, Four=3 Generation=3784 All guns dead
One=5, Two=5, Three=12, Four=4 Generation=265 4 guns alive
One=5, Two=5, Three=12, Four=5 Generation=3606 All guns dead
One=5, Two=5, Three=12, Four=6 Generation=4723 All guns dead
One=5, Two=5, Three=12, Four=7 Generation=2166 All guns dead
One=5, Two=5, Three=12, Four=8 Generation=7236 All guns dead
One=5, Two=5, Three=12, Four=9 Generation=9980 1 gun alive
One=5, Two=5, Three=12, Four=10 Generation=3973 All guns dead
One=5, Two=5, Three=12, Four=11 Generation=913 All guns dead
One=5, Two=5, Three=12, Four=12 Generation=2203 All guns dead
One=5, Two=6, Three=5, Four=0 Generation=288 4 guns alive
One=5, Two=6, Three=5, Four=1 Generation=6032 All guns dead
One=5, Two=6, Three=5, Four=2 Generation=5745 1 gun alive
One=5, Two=6, Three=5, Four=3 Generation=4117 All guns dead
One=5, Two=6, Three=5, Four=4 Generation=5281 1 gun alive
One=5, Two=6, Three=5, Four=5 Generation=2676 All guns dead
One=5, Two=6, Three=5, Four=6 Generation=260 4 guns alive
One=5, Two=6, Three=5, Four=7 Generation=5678 All guns dead
One=5, Two=6, Three=5, Four=8 Generation=3069 All guns dead
One=5, Two=6, Three=5, Four=9 Generation=260 4 guns alive
One=5, Two=6, Three=5, Four=10 Generation=1417 All guns dead
One=5, Two=6, Three=5, Four=11 Generation=1686 All guns dead
One=5, Two=6, Three=5, Four=12 Generation=272 4 guns alive
One=5, Two=6, Three=6, Four=0 Generation=2641 All guns dead
One=5, Two=6, Three=6, Four=1 Generation=4117 All guns dead
One=5, Two=6, Three=6, Four=2 Generation=2373 All guns dead
One=5, Two=6, Three=6, Four=3 Generation=319 4 guns alive
One=5, Two=6, Three=6, Four=4 Generation=2047 All guns dead
One=5, Two=6, Three=6, Four=5 Generation=1656 All guns dead
One=5, Two=6, Three=6, Four=6 Generation=1926 All guns dead
One=5, Two=6, Three=6, Four=7 Generation=7299 1 gun alive
One=5, Two=6, Three=6, Four=8 Generation=1716 All guns dead
One=5, Two=6, Three=6, Four=9 Generation=3129 1 gun alive
One=5, Two=6, Three=6, Four=10 Generation=6071 All guns dead
One=5, Two=6, Three=6, Four=11 Generation=5917 All guns dead
One=5, Two=6, Three=6, Four=12 Generation=2053 All guns dead
One=5, Two=6, Three=7, Four=0 Generation=4291 1 gun alive
One=5, Two=6, Three=7, Four=1 Generation=4905 1 gun alive
One=5, Two=6, Three=7, Four=2 Generation=3216 All guns dead
One=5, Two=6, Three=7, Four=3 Generation=1836 All guns dead
One=5, Two=6, Three=7, Four=4 Generation=1868 All guns dead
One=5, Two=6, Three=7, Four=5 Generation=2196 All guns dead
One=5, Two=6, Three=7, Four=6 Generation=5282 1 gun alive
One=5, Two=6, Three=7, Four=7 Generation=1838 All guns dead
One=5, Two=6, Three=7, Four=8 Generation=2947 All guns dead
One=5, Two=6, Three=7, Four=9 Generation=3998 All guns dead
One=5, Two=6, Three=7, Four=10 Generation=4574 1 gun alive
One=5, Two=6, Three=7, Four=11 Generation=7662 All guns dead
One=5, Two=6, Three=7, Four=12 Generation=6259 1 gun alive
One=5, Two=6, Three=8, Four=0 Generation=2256 All guns dead
One=5, Two=6, Three=8, Four=1 Generation=1416 All guns dead
One=5, Two=6, Three=8, Four=2 Generation=1599 All guns dead
One=5, Two=6, Three=8, Four=3 Generation=3051 1 gun alive
One=5, Two=6, Three=8, Four=4 Generation=8851 1 gun alive
One=5, Two=6, Three=8, Four=5 Generation=2139 All guns dead
One=5, Two=6, Three=8, Four=6 Generation=4152 1 gun alive
One=5, Two=6, Three=8, Four=7 Generation=3278 All guns dead
One=5, Two=6, Three=8, Four=8 Generation=3099 All guns dead
One=5, Two=6, Three=8, Four=9 Generation=5020 1 gun alive
One=5, Two=6, Three=8, Four=10 Generation=9191 All guns dead
One=5, Two=6, Three=8, Four=11 Generation=3906 All guns dead
One=5, Two=6, Three=8, Four=12 Generation=2559 All guns dead
One=5, Two=6, Three=9, Four=0 Generation=4291 All guns dead
One=5, Two=6, Three=9, Four=1 Generation=327 4 guns alive
One=5, Two=6, Three=9, Four=2 Generation=3363 All guns dead
One=5, Two=6, Three=9, Four=3 Generation=1930 All guns dead
One=5, Two=6, Three=9, Four=4 Generation=4206 All guns dead
One=5, Two=6, Three=9, Four=5 Generation=2136 All guns dead
One=5, Two=6, Three=9, Four=6 Generation=2530 1 gun alive
One=5, Two=6, Three=9, Four=7 Generation=261 4 guns alive
One=5, Two=6, Three=9, Four=8 Generation=2421 1 gun alive
One=5, Two=6, Three=9, Four=9 Generation=2590 All guns dead
One=5, Two=6, Three=9, Four=10 Generation=4908 1 gun alive
One=5, Two=6, Three=9, Four=11 Generation=5767 1 gun alive
One=5, Two=6, Three=9, Four=12 Generation=5709 1 gun alive
One=5, Two=6, Three=10, Four=0 Generation=816 4 guns alive
One=5, Two=6, Three=10, Four=1 Generation=258 4 guns alive
One=5, Two=6, Three=10, Four=2 Generation=1927 All guns dead
One=5, Two=6, Three=10, Four=3 Generation=2736 All guns dead
One=5, Two=6, Three=10, Four=4 Generation=5706 All guns dead
One=5, Two=6, Three=10, Four=5 Generation=2376 All guns dead
One=5, Two=6, Three=10, Four=6 Generation=3487 All guns dead
One=5, Two=6, Three=10, Four=7 Generation=261 4 guns alive
One=5, Two=6, Three=10, Four=8 Generation=333 4 guns alive
One=5, Two=6, Three=10, Four=9 Generation=3101 All guns dead
One=5, Two=6, Three=10, Four=10 Generation=1146 All guns dead
One=5, Two=6, Three=10, Four=11 Generation=6139 1 gun alive
One=5, Two=6, Three=10, Four=12 Generation=348 4 guns alive
One=5, Two=6, Three=11, Four=0 Generation=4684 1 gun alive
One=5, Two=6, Three=11, Four=1 Generation=3492 All guns dead
One=5, Two=6, Three=11, Four=2 Generation=2107 All guns dead
One=5, Two=6, Three=11, Four=3 Generation=4780 1 gun alive
One=5, Two=6, Three=11, Four=4 Generation=2768 1 gun alive
One=5, Two=6, Three=11, Four=5 Generation=3576 All guns dead
One=5, Two=6, Three=11, Four=6 Generation=1836 1 gun alive
One=5, Two=6, Three=11, Four=7 Generation=4902 All guns dead
One=5, Two=6, Three=11, Four=8 Generation=4266 All guns dead
One=5, Two=6, Three=11, Four=9 Generation=2202 All guns dead
One=5, Two=6, Three=11, Four=10 Generation=4183 1 gun alive
One=5, Two=6, Three=11, Four=11 Generation=4327 All guns dead
One=5, Two=6, Three=11, Four=12 Generation=297 4 guns alive
One=5, Two=6, Three=12, Four=0 Generation=1861 All guns dead
One=5, Two=6, Three=12, Four=1 Generation=5257 All guns dead
One=5, Two=6, Three=12, Four=2 Generation=3069 1 gun alive
One=5, Two=6, Three=12, Four=3 Generation=1746 All guns dead
One=5, Two=6, Three=12, Four=4 Generation=2435 All guns dead
One=5, Two=6, Three=12, Four=5 Generation=6789 1 gun alive
One=5, Two=6, Three=12, Four=6 Generation=304 4 guns alive
One=5, Two=6, Three=12, Four=7 Generation=3426 All guns dead
One=5, Two=6, Three=12, Four=8 Generation=4719 All guns dead
One=5, Two=6, Three=12, Four=9 Generation=3517 All guns dead
One=5, Two=6, Three=12, Four=10 Generation=4206 All guns dead
One=5, Two=6, Three=12, Four=11 Generation=2802 All guns dead
One=5, Two=6, Three=12, Four=12 Generation=3007 All guns dead
One=5, Two=7, Three=5, Four=0 Generation=4506 All guns dead
One=5, Two=7, Three=5, Four=1 Generation=259 4 guns alive
One=5, Two=7, Three=5, Four=2 Generation=3758 All guns dead
One=5, Two=7, Three=5, Four=3 Generation=333 4 guns alive
One=5, Two=7, Three=5, Four=4 Generation=4151 1 gun alive
One=5, Two=7, Three=5, Four=5 Generation=1326 All guns dead
One=5, Two=7, Three=5, Four=6 Generation=5678 All guns dead
One=5, Two=7, Three=5, Four=7 Generation=2318 All guns dead
One=5, Two=7, Three=5, Four=8 Generation=3666 All guns dead
One=5, Two=7, Three=5, Four=9 Generation=266 4 guns alive
One=5, Two=7, Three=5, Four=10 Generation=5286 All guns dead
One=5, Two=7, Three=5, Four=11 Generation=3864 1 gun alive
One=5, Two=7, Three=5, Four=12 Generation=2498 All guns dead
One=5, Two=7, Three=6, Four=0 Generation=3817 All guns dead
One=5, Two=7, Three=6, Four=1 Generation=1868 All guns dead
One=5, Two=7, Three=6, Four=2 Generation=1627 All guns dead
One=5, Two=7, Three=6, Four=3 Generation=263 4 guns alive
One=5, Two=7, Three=6, Four=4 Generation=3126 All guns dead
One=5, Two=7, Three=6, Four=5 Generation=2196 All guns dead
One=5, Two=7, Three=6, Four=6 Generation=2429 2 guns alive
One=5, Two=7, Three=6, Four=7 Generation=1987 All guns dead
One=5, Two=7, Three=6, Four=8 Generation=3849 All guns dead
One=5, Two=7, Three=6, Four=9 Generation=1837 All guns dead
One=5, Two=7, Three=6, Four=10 Generation=293 4 guns alive
One=5, Two=7, Three=6, Four=11 Generation=4986 All guns dead
One=5, Two=7, Three=6, Four=12 Generation=3036 All guns dead
One=5, Two=7, Three=7, Four=0 Generation=3911 1 gun alive
One=5, Two=7, Three=7, Four=1 Generation=2450 1 gun alive
One=5, Two=7, Three=7, Four=2 Generation=4956 All guns dead
One=5, Two=7, Three=7, Four=3 Generation=267 4 guns alive
One=5, Two=7, Three=7, Four=4 Generation=2105 All guns dead
One=5, Two=7, Three=7, Four=5 Generation=9876 All guns dead
One=5, Two=7, Three=7, Four=6 Generation=2048 All guns dead
One=5, Two=7, Three=7, Four=7 Generation=4538 All guns dead
One=5, Two=7, Three=7, Four=8 Generation=2694 2 guns alive
One=5, Two=7, Three=7, Four=9 Generation=3580 All guns dead
One=5, Two=7, Three=7, Four=10 Generation=1571 All guns dead
One=5, Two=7, Three=7, Four=11 Generation=5475 1 gun alive
One=5, Two=7, Three=7, Four=12 Generation=2378 All guns dead
One=5, Two=7, Three=8, Four=0 Generation=6128 All guns dead
One=5, Two=7, Three=8, Four=1 Generation=2862 1 gun alive
One=5, Two=7, Three=8, Four=2 Generation=1593 All guns dead
One=5, Two=7, Three=8, Four=3 Generation=2378 All guns dead
One=5, Two=7, Three=8, Four=4 Generation=5706 All guns dead
One=5, Two=7, Three=8, Four=5 Generation=270 4 guns alive
One=5, Two=7, Three=8, Four=6 Generation=3127 All guns dead
One=5, Two=7, Three=8, Four=7 Generation=4119 All guns dead
One=5, Two=7, Three=8, Four=8 Generation=1716 All guns dead
One=5, Two=7, Three=8, Four=9 Generation=4746 All guns dead
One=5, Two=7, Three=8, Four=10 Generation=3308 All guns dead
One=5, Two=7, Three=8, Four=11 Generation=270 4 guns alive
One=5, Two=7, Three=8, Four=12 Generation=2079 All guns dead
One=5, Two=7, Three=9, Four=0 Generation=263 4 guns alive
One=5, Two=7, Three=9, Four=1 Generation=1562 All guns dead
One=5, Two=7, Three=9, Four=2 Generation=3308 All guns dead
One=5, Two=7, Three=9, Four=3 Generation=5164 All guns dead
One=5, Two=7, Three=9, Four=4 Generation=2408 All guns dead
One=5, Two=7, Three=9, Four=5 Generation=355 4 guns alive
One=5, Two=7, Three=9, Four=6 Generation=2918 All guns dead
One=5, Two=7, Three=9, Four=7 Generation=335 4 guns alive
One=5, Two=7, Three=9, Four=8 Generation=1986 All guns dead
One=5, Two=7, Three=9, Four=9 Generation=258 4 guns alive
One=5, Two=7, Three=9, Four=10 Generation=417 4 guns alive
One=5, Two=7, Three=9, Four=11 Generation=262 4 guns alive
One=5, Two=7, Three=9, Four=12 Generation=261 4 guns alive
One=5, Two=7, Three=10, Four=0 Generation=3026 1 gun alive
One=5, Two=7, Three=10, Four=1 Generation=1868 All guns dead
One=5, Two=7, Three=10, Four=2 Generation=2226 All guns dead
One=5, Two=7, Three=10, Four=3 Generation=1508 All guns dead
One=5, Two=7, Three=10, Four=4 Generation=6218 1 gun alive
